Member_number,Date,itemDescription,year,month,day,day_of_week
1025,10/26/2023,apples,2023,10,26,3
1025,10/26/2023,spinach,2023,10,26,3
1025,10/26/2023,jam,2023,10,26,3
1025,10/26/2023,bread,2023,10,26,3
1093,7/8/2023,beans,2023,7,8,5
1093,7/8/2023,milk,2023,7,8,5
1093,7/8/2023,yogurt,2023,7,8,5
1002,9/11/2023,oranges,2023,9,11,0
1002,9/11/2023,rice,2023,9,11,0
1002,9/11/2023,milk,2023,9,11,0
1002,9/11/2023,apples,2023,9,11,0
1002,9/11/2023,jam,2023,9,11,0
1007,1/1/2024,spinach,2024,1,1,0
1007,1/1/2024,jam,2024,1,1,0
1007,1/1/2024,pasta,2024,1,1,0
1007,1/1/2024,apples,2024,1,1,0
1007,1/1/2024,cheese,2024,1,1,0
1085,3/8/2023,jam,2023,3,8,2
1085,3/8/2023,cereal,2023,3,8,2
1085,3/8/2023,bread,2023,3,8,2
1085,3/8/2023,chicken,2023,3,8,2
1085,3/8/2023,butter,2023,3,8,2
1085,3/8/2023,oranges,2023,3,8,2
1092,11/17/2023,spinach,2023,11,17,4
1092,11/17/2023,apples,2023,11,17,4
1092,11/17/2023,bread,2023,11,17,4
1092,11/17/2023,jam,2023,11,17,4
1092,11/17/2023,rice,2023,11,17,4
1089,11/5/2023,cheese,2023,11,5,6
1089,11/5/2023,spinach,2023,11,5,6
1033,1/12/2023,spinach,2023,1,12,3
1033,1/12/2023,chicken,2023,1,12,3
1033,1/12/2023,beans,2023,1,12,3
1033,1/12/2023,yogurt,2023,1,12,3
1033,1/12/2023,milk,2023,1,12,3
1008,4/10/2023,eggs,2023,4,10,0
1008,4/10/2023,oranges,2023,4,10,0
1008,4/10/2023,spinach,2023,4,10,0
1011,3/9/2023,cereal,2023,3,9,3
1011,3/9/2023,pasta,2023,3,9,3
1011,3/9/2023,jam,2023,3,9,3
1011,3/9/2023,eggs,2023,3,9,3
1044,7/25/2023,oranges,2023,7,25,1
1044,7/25/2023,chicken,2023,7,25,1
1010,8/26/2023,eggs,2023,8,26,5
1010,8/26/2023,yogurt,2023,8,26,5
1021,12/14/2023,butter,2023,12,14,3
1021,12/14/2023,rice,2023,12,14,3
1020,1/1/2023,butter,2023,1,1,6
1020,1/1/2023,eggs,2023,1,1,6
1020,1/1/2023,cheese,2023,1,1,6
1020,1/1/2023,apples,2023,1,1,6
1020,1/1/2023,yogurt,2023,1,1,6
1065,12/9/2023,jam,2023,12,9,5
1065,12/9/2023,oranges,2023,12,9,5
1065,12/9/2023,yogurt,2023,12,9,5
1065,12/9/2023,chicken,2023,12,9,5
1073,6/26/2023,butter,2023,6,26,0
1073,6/26/2023,eggs,2023,6,26,0
1073,6/26/2023,yogurt,2023,6,26,0
1073,6/26/2023,oranges,2023,6,26,0
1073,6/26/2023,spinach,2023,6,26,0
1085,10/7/2023,milk,2023,10,7,5
1085,10/7/2023,spinach,2023,10,7,5
1085,10/7/2023,rice,2023,10,7,5
1085,10/7/2023,bread,2023,10,7,5
1092,3/28/2023,cereal,2023,3,28,1
1092,3/28/2023,bread,2023,3,28,1
1092,3/28/2023,jam,2023,3,28,1
1092,3/28/2023,apples,2023,3,28,1
1092,3/28/2023,milk,2023,3,28,1
1092,3/28/2023,chicken,2023,3,28,1
1005,2/18/2023,milk,2023,2,18,5
1005,2/18/2023,spinach,2023,2,18,5
1005,2/18/2023,bread,2023,2,18,5
1005,2/18/2023,eggs,2023,2,18,5
1005,2/18/2023,oranges,2023,2,18,5
1026,12/16/2023,yogurt,2023,12,16,5
1026,12/16/2023,butter,2023,12,16,5
1026,12/16/2023,apples,2023,12,16,5
1026,12/16/2023,oranges,2023,12,16,5
1068,2/25/2023,spinach,2023,2,25,5
1068,2/25/2023,oranges,2023,2,25,5
1068,2/25/2023,pasta,2023,2,25,5
1063,12/8/2023,jam,2023,12,8,4
1063,12/8/2023,spinach,2023,12,8,4
1063,12/8/2023,butter,2023,12,8,4
1063,12/8/2023,bread,2023,12,8,4
1063,12/8/2023,yogurt,2023,12,8,4
1063,12/8/2023,cheese,2023,12,8,4
1062,10/29/2023,yogurt,2023,10,29,6
1062,10/29/2023,jam,2023,10,29,6
1062,10/29/2023,butter,2023,10,29,6
1062,10/29/2023,beans,2023,10,29,6
1062,10/29/2023,eggs,2023,10,29,6
1062,10/29/2023,milk,2023,10,29,6
1066,8/3/2023,rice,2023,8,3,3
1066,8/3/2023,chicken,2023,8,3,3
1066,8/3/2023,cereal,2023,8,3,3
1094,9/9/2023,oranges,2023,9,9,5
1094,9/9/2023,eggs,2023,9,9,5
1094,9/9/2023,cheese,2023,9,9,5
1094,9/9/2023,apples,2023,9,9,5
1094,9/9/2023,yogurt,2023,9,9,5
1094,9/9/2023,chicken,2023,9,9,5
1031,2/28/2023,jam,2023,2,28,1
1031,2/28/2023,chicken,2023,2,28,1
1031,2/28/2023,beans,2023,2,28,1
1031,2/28/2023,cereal,2023,2,28,1
1031,2/28/2023,apples,2023,2,28,1
1031,2/28/2023,bread,2023,2,28,1
1043,4/28/2023,cheese,2023,4,28,4
1043,4/28/2023,oranges,2023,4,28,4
1043,4/28/2023,pasta,2023,4,28,4
1043,4/28/2023,bread,2023,4,28,4
1043,4/28/2023,yogurt,2023,4,28,4
1043,4/28/2023,rice,2023,4,28,4
1069,11/22/2023,apples,2023,11,22,2
1069,11/22/2023,beans,2023,11,22,2
1069,11/22/2023,butter,2023,11,22,2
1069,11/22/2023,oranges,2023,11,22,2
1069,11/22/2023,pasta,2023,11,22,2
1089,2/1/2023,yogurt,2023,2,1,2
1089,2/1/2023,oranges,2023,2,1,2
1089,2/1/2023,eggs,2023,2,1,2
1089,2/1/2023,apples,2023,2,1,2
1089,2/1/2023,chicken,2023,2,1,2
1099,3/17/2023,cereal,2023,3,17,4
1099,3/17/2023,cheese,2023,3,17,4
1000,7/12/2023,jam,2023,7,12,2
1000,7/12/2023,butter,2023,7,12,2
1000,7/12/2023,beans,2023,7,12,2
1000,7/12/2023,spinach,2023,7,12,2
1000,7/12/2023,pasta,2023,7,12,2
1000,7/12/2023,eggs,2023,7,12,2
1080,6/28/2023,beans,2023,6,28,2
1080,6/28/2023,jam,2023,6,28,2
1080,6/28/2023,butter,2023,6,28,2
1080,6/28/2023,apples,2023,6,28,2
1086,12/4/2023,bread,2023,12,4,0
1086,12/4/2023,cheese,2023,12,4,0
1086,12/4/2023,cereal,2023,12,4,0
1086,12/4/2023,chicken,2023,12,4,0
1057,2/23/2023,apples,2023,2,23,3
1057,2/23/2023,rice,2023,2,23,3
1057,2/23/2023,jam,2023,2,23,3
1057,2/23/2023,pasta,2023,2,23,3
1009,9/25/2023,butter,2023,9,25,0
1009,9/25/2023,rice,2023,9,25,0
1009,9/25/2023,jam,2023,9,25,0
1041,10/18/2023,oranges,2023,10,18,2
1041,10/18/2023,cheese,2023,10,18,2
1041,10/18/2023,rice,2023,10,18,2
1041,10/18/2023,bread,2023,10,18,2
1041,10/18/2023,chicken,2023,10,18,2
1075,10/1/2023,eggs,2023,10,1,6
1075,10/1/2023,apples,2023,10,1,6
1075,10/1/2023,rice,2023,10,1,6
1075,10/1/2023,cheese,2023,10,1,6
1069,5/28/2023,yogurt,2023,5,28,6
1069,5/28/2023,bread,2023,5,28,6
1069,5/28/2023,jam,2023,5,28,6
1069,5/28/2023,cheese,2023,5,28,6
1069,5/28/2023,spinach,2023,5,28,6
1069,5/28/2023,cereal,2023,5,28,6
1004,11/6/2023,beans,2023,11,6,0
1004,11/6/2023,yogurt,2023,11,6,0
1004,11/6/2023,chicken,2023,11,6,0
1055,11/3/2023,chicken,2023,11,3,4
1055,11/3/2023,milk,2023,11,3,4
1055,11/3/2023,beans,2023,11,3,4
1055,11/3/2023,jam,2023,11,3,4
1038,11/7/2023,yogurt,2023,11,7,1
1038,11/7/2023,pasta,2023,11,7,1
1038,11/7/2023,rice,2023,11,7,1
1038,11/7/2023,chicken,2023,11,7,1
1070,11/19/2023,beans,2023,11,19,6
1070,11/19/2023,butter,2023,11,19,6
1036,6/27/2023,beans,2023,6,27,1
1036,6/27/2023,chicken,2023,6,27,1
1036,6/27/2023,yogurt,2023,6,27,1
1036,6/27/2023,oranges,2023,6,27,1
1036,6/27/2023,bread,2023,6,27,1
1088,12/2/2023,butter,2023,12,2,5
1088,12/2/2023,cereal,2023,12,2,5
1088,12/2/2023,jam,2023,12,2,5
1088,12/2/2023,eggs,2023,12,2,5
1088,12/2/2023,chicken,2023,12,2,5
1051,8/18/2023,oranges,2023,8,18,4
1051,8/18/2023,eggs,2023,8,18,4
1051,8/18/2023,chicken,2023,8,18,4
1051,8/18/2023,beans,2023,8,18,4
1051,8/18/2023,jam,2023,8,18,4
1003,11/12/2023,milk,2023,11,12,6
1003,11/12/2023,apples,2023,11,12,6
1003,11/12/2023,cheese,2023,11,12,6
1003,11/12/2023,butter,2023,11,12,6
1003,11/12/2023,rice,2023,11,12,6
1008,11/18/2023,oranges,2023,11,18,5
1008,11/18/2023,rice,2023,11,18,5
1008,11/18/2023,chicken,2023,11,18,5
1008,11/18/2023,spinach,2023,11,18,5
1008,11/18/2023,apples,2023,11,18,5
1069,3/18/2023,rice,2023,3,18,5
1069,3/18/2023,apples,2023,3,18,5
1069,3/18/2023,chicken,2023,3,18,5
1069,3/18/2023,oranges,2023,3,18,5
1069,3/18/2023,jam,2023,3,18,5
1069,3/18/2023,beans,2023,3,18,5
1040,9/22/2023,eggs,2023,9,22,4
1040,9/22/2023,oranges,2023,9,22,4
1040,9/22/2023,pasta,2023,9,22,4
1040,9/22/2023,bread,2023,9,22,4
1040,9/22/2023,beans,2023,9,22,4
1040,9/22/2023,chicken,2023,9,22,4
1040,12/15/2023,bread,2023,12,15,4
1040,12/15/2023,apples,2023,12,15,4
1040,12/15/2023,beans,2023,12,15,4
1040,12/15/2023,jam,2023,12,15,4
1040,12/15/2023,cheese,2023,12,15,4
1040,12/15/2023,eggs,2023,12,15,4
1047,1/27/2023,spinach,2023,1,27,4
1047,1/27/2023,bread,2023,1,27,4
1047,1/27/2023,beans,2023,1,27,4
1047,1/27/2023,cereal,2023,1,27,4
1096,7/19/2023,pasta,2023,7,19,2
1096,7/19/2023,rice,2023,7,19,2
1096,7/19/2023,cereal,2023,7,19,2
1096,7/19/2023,beans,2023,7,19,2
1096,7/19/2023,oranges,2023,7,19,2
1072,1/20/2023,beans,2023,1,20,4
1072,1/20/2023,butter,2023,1,20,4
1021,5/24/2023,jam,2023,5,24,2
1021,5/24/2023,cheese,2023,5,24,2
1021,5/24/2023,pasta,2023,5,24,2
1021,5/24/2023,cereal,2023,5,24,2
1021,5/24/2023,yogurt,2023,5,24,2
1021,5/24/2023,milk,2023,5,24,2
1032,4/4/2023,apples,2023,4,4,1
1032,4/4/2023,oranges,2023,4,4,1
1032,4/4/2023,rice,2023,4,4,1
1032,4/4/2023,spinach,2023,4,4,1
1032,4/4/2023,eggs,2023,4,4,1
1032,4/4/2023,jam,2023,4,4,1
1045,11/10/2023,jam,2023,11,10,4
1045,11/10/2023,beans,2023,11,10,4
1045,11/10/2023,eggs,2023,11,10,4
1045,11/10/2023,yogurt,2023,11,10,4
1017,12/16/2023,pasta,2023,12,16,5
1017,12/16/2023,rice,2023,12,16,5
1017,12/16/2023,milk,2023,12,16,5
1017,12/16/2023,apples,2023,12,16,5
1017,12/16/2023,eggs,2023,12,16,5
1017,12/16/2023,beans,2023,12,16,5
1069,10/21/2023,cereal,2023,10,21,5
1069,10/21/2023,apples,2023,10,21,5
1021,5/14/2023,beans,2023,5,14,6
1021,5/14/2023,spinach,2023,5,14,6
1041,4/6/2023,cheese,2023,4,6,3
1041,4/6/2023,cereal,2023,4,6,3
1041,4/6/2023,pasta,2023,4,6,3
1041,4/6/2023,oranges,2023,4,6,3
1041,4/6/2023,jam,2023,4,6,3
1041,4/6/2023,yogurt,2023,4,6,3
1049,3/27/2023,jam,2023,3,27,0
1049,3/27/2023,apples,2023,3,27,0
1049,3/27/2023,rice,2023,3,27,0
1049,3/27/2023,eggs,2023,3,27,0
1049,3/27/2023,pasta,2023,3,27,0
1049,3/27/2023,cereal,2023,3,27,0
1067,11/8/2023,butter,2023,11,8,2
1067,11/8/2023,eggs,2023,11,8,2
1067,11/8/2023,chicken,2023,11,8,2
1067,11/8/2023,spinach,2023,11,8,2
1071,12/30/2023,cereal,2023,12,30,5
1071,12/30/2023,spinach,2023,12,30,5
1071,12/30/2023,bread,2023,12,30,5
1071,12/30/2023,beans,2023,12,30,5
1071,12/30/2023,oranges,2023,12,30,5
1066,5/15/2023,yogurt,2023,5,15,0
1066,5/15/2023,chicken,2023,5,15,0
1066,5/15/2023,cereal,2023,5,15,0
1066,5/15/2023,bread,2023,5,15,0
1066,5/15/2023,rice,2023,5,15,0
1041,9/7/2023,yogurt,2023,9,7,3
1041,9/7/2023,milk,2023,9,7,3
1041,9/7/2023,eggs,2023,9,7,3
1041,9/7/2023,bread,2023,9,7,3
1024,6/6/2023,butter,2023,6,6,1
1024,6/6/2023,beans,2023,6,6,1
1024,6/6/2023,chicken,2023,6,6,1
1024,6/6/2023,rice,2023,6,6,1
1024,6/6/2023,spinach,2023,6,6,1
1024,6/6/2023,yogurt,2023,6,6,1
1061,11/3/2023,jam,2023,11,3,4
1061,11/3/2023,bread,2023,11,3,4
1061,11/3/2023,eggs,2023,11,3,4
1061,11/3/2023,chicken,2023,11,3,4
1061,11/3/2023,cereal,2023,11,3,4
1074,5/1/2023,cheese,2023,5,1,0
1074,5/1/2023,bread,2023,5,1,0
1074,5/1/2023,butter,2023,5,1,0
1074,5/1/2023,cereal,2023,5,1,0
1026,7/21/2023,butter,2023,7,21,4
1026,7/21/2023,cereal,2023,7,21,4
1026,7/21/2023,milk,2023,7,21,4
1026,7/21/2023,oranges,2023,7,21,4
1013,6/17/2023,eggs,2023,6,17,5
1013,6/17/2023,butter,2023,6,17,5
1013,6/17/2023,spinach,2023,6,17,5
1013,6/17/2023,pasta,2023,6,17,5
1022,7/7/2023,spinach,2023,7,7,4
1022,7/7/2023,eggs,2023,7,7,4
1022,7/7/2023,apples,2023,7,7,4
1022,7/7/2023,oranges,2023,7,7,4
1022,7/7/2023,chicken,2023,7,7,4
1022,7/7/2023,butter,2023,7,7,4
1030,8/7/2023,yogurt,2023,8,7,0
1030,8/7/2023,cereal,2023,8,7,0
1030,8/7/2023,bread,2023,8,7,0
1030,8/7/2023,cheese,2023,8,7,0
1030,8/7/2023,rice,2023,8,7,0
1034,3/18/2023,milk,2023,3,18,5
1034,3/18/2023,cheese,2023,3,18,5
1011,1/19/2023,jam,2023,1,19,3
1011,1/19/2023,oranges,2023,1,19,3
1011,1/19/2023,apples,2023,1,19,3
1011,1/19/2023,rice,2023,1,19,3
1067,3/4/2023,chicken,2023,3,4,5
1067,3/4/2023,oranges,2023,3,4,5
1067,3/4/2023,spinach,2023,3,4,5
1067,3/4/2023,bread,2023,3,4,5
1067,3/4/2023,rice,2023,3,4,5
1067,3/4/2023,jam,2023,3,4,5
1096,9/2/2023,milk,2023,9,2,5
1096,9/2/2023,cereal,2023,9,2,5
1016,5/1/2023,chicken,2023,5,1,0
1016,5/1/2023,spinach,2023,5,1,0
1016,5/1/2023,cheese,2023,5,1,0
1016,5/1/2023,cereal,2023,5,1,0
1016,5/1/2023,apples,2023,5,1,0
1016,5/1/2023,jam,2023,5,1,0
1017,6/19/2023,cheese,2023,6,19,0
1017,6/19/2023,spinach,2023,6,19,0
1017,6/19/2023,yogurt,2023,6,19,0
1017,6/19/2023,apples,2023,6,19,0
1017,6/19/2023,pasta,2023,6,19,0
1017,6/19/2023,bread,2023,6,19,0
1041,10/26/2023,apples,2023,10,26,3
1041,10/26/2023,cheese,2023,10,26,3
1041,10/26/2023,yogurt,2023,10,26,3
1041,10/26/2023,oranges,2023,10,26,3
1041,10/26/2023,chicken,2023,10,26,3
1041,10/26/2023,pasta,2023,10,26,3
1035,6/2/2023,jam,2023,6,2,4
1035,6/2/2023,oranges,2023,6,2,4
1035,6/2/2023,pasta,2023,6,2,4
1043,9/19/2023,pasta,2023,9,19,1
1043,9/19/2023,beans,2023,9,19,1
1043,9/19/2023,milk,2023,9,19,1
1043,9/19/2023,chicken,2023,9,19,1
1080,6/23/2023,apples,2023,6,23,4
1080,6/23/2023,cereal,2023,6,23,4
1080,6/23/2023,cheese,2023,6,23,4
1080,6/23/2023,yogurt,2023,6,23,4
1080,6/23/2023,rice,2023,6,23,4
1080,6/23/2023,milk,2023,6,23,4
1022,9/15/2023,milk,2023,9,15,4
1022,9/15/2023,rice,2023,9,15,4
1022,9/15/2023,butter,2023,9,15,4
1010,12/21/2023,cereal,2023,12,21,3
1010,12/21/2023,bread,2023,12,21,3
1010,12/21/2023,jam,2023,12,21,3
1010,12/21/2023,yogurt,2023,12,21,3
1010,12/21/2023,pasta,2023,12,21,3
1005,3/21/2023,cereal,2023,3,21,1
1005,3/21/2023,beans,2023,3,21,1
1005,3/21/2023,eggs,2023,3,21,1
1005,3/21/2023,rice,2023,3,21,1
1082,4/29/2023,eggs,2023,4,29,5
1082,4/29/2023,jam,2023,4,29,5
1082,3/1/2023,yogurt,2023,3,1,2
1082,3/1/2023,cereal,2023,3,1,2
1082,3/1/2023,butter,2023,3,1,2
1082,3/1/2023,eggs,2023,3,1,2
1000,6/15/2023,oranges,2023,6,15,3
1000,6/15/2023,bread,2023,6,15,3
1000,6/15/2023,chicken,2023,6,15,3
1000,6/15/2023,eggs,2023,6,15,3
1081,11/21/2023,chicken,2023,11,21,1
1081,11/21/2023,pasta,2023,11,21,1
1081,11/21/2023,jam,2023,11,21,1
1081,11/21/2023,beans,2023,11,21,1
1081,11/21/2023,butter,2023,11,21,1
1036,6/5/2023,yogurt,2023,6,5,0
1036,6/5/2023,chicken,2023,6,5,0
1036,6/5/2023,spinach,2023,6,5,0
1036,6/5/2023,rice,2023,6,5,0
1049,7/17/2023,rice,2023,7,17,0
1049,7/17/2023,pasta,2023,7,17,0
1049,7/17/2023,oranges,2023,7,17,0
1049,7/17/2023,jam,2023,7,17,0
1049,7/17/2023,cheese,2023,7,17,0
1049,7/17/2023,eggs,2023,7,17,0
1054,8/18/2023,pasta,2023,8,18,4
1054,8/18/2023,milk,2023,8,18,4
1054,8/18/2023,beans,2023,8,18,4
1054,8/18/2023,apples,2023,8,18,4
1054,8/18/2023,jam,2023,8,18,4
1095,1/4/2023,cereal,2023,1,4,2
1095,1/4/2023,yogurt,2023,1,4,2
1095,1/4/2023,chicken,2023,1,4,2
1094,12/27/2023,spinach,2023,12,27,2
1094,12/27/2023,cereal,2023,12,27,2
1094,12/27/2023,milk,2023,12,27,2
1026,2/5/2023,eggs,2023,2,5,6
1026,2/5/2023,cheese,2023,2,5,6
1026,2/5/2023,jam,2023,2,5,6
1026,2/5/2023,pasta,2023,2,5,6
1026,2/5/2023,chicken,2023,2,5,6
1026,2/5/2023,butter,2023,2,5,6
1094,3/10/2023,yogurt,2023,3,10,4
1094,3/10/2023,butter,2023,3,10,4
1094,3/10/2023,jam,2023,3,10,4
1025,11/7/2023,spinach,2023,11,7,1
1025,11/7/2023,yogurt,2023,11,7,1
1025,11/7/2023,beans,2023,11,7,1
1000,11/17/2023,rice,2023,11,17,4
1000,11/17/2023,butter,2023,11,17,4
1000,11/17/2023,bread,2023,11,17,4
1000,11/17/2023,apples,2023,11,17,4
1094,1/5/2023,chicken,2023,1,5,3
1094,1/5/2023,eggs,2023,1,5,3
1053,5/15/2023,jam,2023,5,15,0
1053,5/15/2023,eggs,2023,5,15,0
1053,5/15/2023,pasta,2023,5,15,0
1053,5/15/2023,chicken,2023,5,15,0
1053,5/15/2023,oranges,2023,5,15,0
1044,1/13/2023,jam,2023,1,13,4
1044,1/13/2023,cheese,2023,1,13,4
1044,1/13/2023,oranges,2023,1,13,4
1044,1/13/2023,apples,2023,1,13,4
1044,1/13/2023,chicken,2023,1,13,4
1044,1/13/2023,butter,2023,1,13,4
1085,8/22/2023,cheese,2023,8,22,1
1085,8/22/2023,jam,2023,8,22,1
1085,8/22/2023,cereal,2023,8,22,1
1061,8/26/2023,milk,2023,8,26,5
1061,8/26/2023,pasta,2023,8,26,5
1061,8/26/2023,cereal,2023,8,26,5
1061,8/26/2023,chicken,2023,8,26,5
1080,5/17/2023,jam,2023,5,17,2
1080,5/17/2023,apples,2023,5,17,2
1080,5/17/2023,spinach,2023,5,17,2
1080,5/17/2023,rice,2023,5,17,2
1080,5/17/2023,bread,2023,5,17,2
1041,3/14/2023,butter,2023,3,14,1
1041,3/14/2023,chicken,2023,3,14,1
1041,3/14/2023,cheese,2023,3,14,1
1041,3/14/2023,beans,2023,3,14,1
1041,3/14/2023,oranges,2023,3,14,1
1041,3/14/2023,apples,2023,3,14,1
1084,10/11/2023,pasta,2023,10,11,2
1084,10/11/2023,butter,2023,10,11,2
1084,10/11/2023,apples,2023,10,11,2
1006,10/9/2023,pasta,2023,10,9,0
1006,10/9/2023,oranges,2023,10,9,0
1006,10/9/2023,butter,2023,10,9,0
1082,8/29/2023,butter,2023,8,29,1
1082,8/29/2023,oranges,2023,8,29,1
1082,8/29/2023,beans,2023,8,29,1
1027,4/12/2023,cheese,2023,4,12,2
1027,4/12/2023,pasta,2023,4,12,2
1027,4/12/2023,yogurt,2023,4,12,2
1027,4/12/2023,eggs,2023,4,12,2
1027,4/12/2023,rice,2023,4,12,2
1083,10/26/2023,yogurt,2023,10,26,3
1083,10/26/2023,bread,2023,10,26,3
1083,10/26/2023,cereal,2023,10,26,3
1023,3/30/2023,rice,2023,3,30,3
1023,3/30/2023,spinach,2023,3,30,3
1023,3/30/2023,yogurt,2023,3,30,3
1027,7/30/2023,butter,2023,7,30,6
1027,7/30/2023,pasta,2023,7,30,6
1027,7/30/2023,apples,2023,7,30,6
1041,12/3/2023,butter,2023,12,3,6
1041,12/3/2023,beans,2023,12,3,6
1041,12/3/2023,milk,2023,12,3,6
1041,12/3/2023,eggs,2023,12,3,6
1041,12/3/2023,chicken,2023,12,3,6
1041,12/3/2023,yogurt,2023,12,3,6
1018,5/2/2023,cereal,2023,5,2,1
1018,5/2/2023,beans,2023,5,2,1
1018,5/2/2023,spinach,2023,5,2,1
1089,5/6/2023,yogurt,2023,5,6,5
1089,5/6/2023,chicken,2023,5,6,5
1089,5/6/2023,eggs,2023,5,6,5
1089,5/6/2023,cereal,2023,5,6,5
1089,5/6/2023,spinach,2023,5,6,5
1089,5/6/2023,milk,2023,5,6,5
1034,8/2/2023,oranges,2023,8,2,2
1034,8/2/2023,pasta,2023,8,2,2
1082,8/26/2023,eggs,2023,8,26,5
1082,8/26/2023,jam,2023,8,26,5
1082,8/26/2023,cheese,2023,8,26,5
1082,8/26/2023,apples,2023,8,26,5
1082,8/26/2023,milk,2023,8,26,5
1031,1/11/2023,cereal,2023,1,11,2
1031,1/11/2023,milk,2023,1,11,2
1031,1/11/2023,yogurt,2023,1,11,2
1031,1/11/2023,rice,2023,1,11,2
1031,1/11/2023,oranges,2023,1,11,2
1031,1/11/2023,pasta,2023,1,11,2
1091,3/1/2023,spinach,2023,3,1,2
1091,3/1/2023,oranges,2023,3,1,2
1091,3/1/2023,rice,2023,3,1,2
1074,8/13/2023,jam,2023,8,13,6
1074,8/13/2023,rice,2023,8,13,6
1022,8/14/2023,jam,2023,8,14,0
1022,8/14/2023,bread,2023,8,14,0
1042,5/7/2023,oranges,2023,5,7,6
1042,5/7/2023,cheese,2023,5,7,6
1042,5/7/2023,chicken,2023,5,7,6
1042,5/7/2023,spinach,2023,5,7,6
1042,5/7/2023,butter,2023,5,7,6
1042,5/7/2023,eggs,2023,5,7,6
1062,12/29/2023,jam,2023,12,29,4
1062,12/29/2023,rice,2023,12,29,4
1062,12/29/2023,chicken,2023,12,29,4
1062,12/29/2023,cheese,2023,12,29,4
1031,3/8/2023,bread,2023,3,8,2
1031,3/8/2023,cheese,2023,3,8,2
1031,3/8/2023,beans,2023,3,8,2
1096,2/20/2023,cheese,2023,2,20,0
1096,2/20/2023,cereal,2023,2,20,0
1096,2/20/2023,apples,2023,2,20,0
1093,1/28/2023,eggs,2023,1,28,5
1093,1/28/2023,jam,2023,1,28,5
1093,1/28/2023,bread,2023,1,28,5
1093,1/28/2023,cheese,2023,1,28,5
1093,1/28/2023,milk,2023,1,28,5
1093,1/28/2023,chicken,2023,1,28,5
1062,11/7/2023,chicken,2023,11,7,1
1062,11/7/2023,spinach,2023,11,7,1
1062,11/7/2023,yogurt,2023,11,7,1
1062,11/7/2023,rice,2023,11,7,1
1062,11/7/2023,oranges,2023,11,7,1
1044,12/17/2023,pasta,2023,12,17,6
1044,12/17/2023,spinach,2023,12,17,6
1044,12/17/2023,yogurt,2023,12,17,6
1090,7/10/2023,cereal,2023,7,10,0
1090,7/10/2023,jam,2023,7,10,0
1090,7/10/2023,eggs,2023,7,10,0
1090,7/10/2023,beans,2023,7,10,0
1090,7/10/2023,chicken,2023,7,10,0
1090,7/10/2023,apples,2023,7,10,0
1007,1/21/2023,bread,2023,1,21,5
1007,1/21/2023,milk,2023,1,21,5
1007,1/21/2023,yogurt,2023,1,21,5
1030,7/18/2023,yogurt,2023,7,18,1
1030,7/18/2023,rice,2023,7,18,1
1073,6/14/2023,oranges,2023,6,14,2
1073,6/14/2023,butter,2023,6,14,2
1044,3/25/2023,yogurt,2023,3,25,5
1044,3/25/2023,pasta,2023,3,25,5
1044,3/25/2023,rice,2023,3,25,5
1011,1/12/2023,beans,2023,1,12,3
1011,1/12/2023,rice,2023,1,12,3
1011,1/12/2023,jam,2023,1,12,3
1099,10/28/2023,beans,2023,10,28,5
1099,10/28/2023,bread,2023,10,28,5
1099,10/28/2023,butter,2023,10,28,5
1099,10/28/2023,milk,2023,10,28,5
1025,9/2/2023,beans,2023,9,2,5
1025,9/2/2023,yogurt,2023,9,2,5
1025,9/2/2023,pasta,2023,9,2,5
1025,9/2/2023,chicken,2023,9,2,5
1024,1/30/2023,yogurt,2023,1,30,0
1024,1/30/2023,eggs,2023,1,30,0
1024,1/30/2023,bread,2023,1,30,0
1024,1/30/2023,rice,2023,1,30,0
1024,1/30/2023,apples,2023,1,30,0
1024,1/30/2023,oranges,2023,1,30,0
1010,4/18/2023,oranges,2023,4,18,1
1010,4/18/2023,butter,2023,4,18,1
1010,4/18/2023,rice,2023,4,18,1
1010,4/18/2023,yogurt,2023,4,18,1
1010,4/18/2023,jam,2023,4,18,1
1010,4/18/2023,apples,2023,4,18,1
1006,11/21/2023,pasta,2023,11,21,1
1006,11/21/2023,jam,2023,11,21,1
1006,11/21/2023,butter,2023,11,21,1
1026,3/22/2023,yogurt,2023,3,22,2
1026,3/22/2023,beans,2023,3,22,2
1089,8/24/2023,oranges,2023,8,24,3
1089,8/24/2023,cheese,2023,8,24,3
1089,8/24/2023,beans,2023,8,24,3
1089,8/24/2023,jam,2023,8,24,3
1089,8/24/2023,bread,2023,8,24,3
1014,11/7/2023,butter,2023,11,7,1
1014,11/7/2023,spinach,2023,11,7,1
1048,7/26/2023,jam,2023,7,26,2
1048,7/26/2023,spinach,2023,7,26,2
1005,3/3/2023,pasta,2023,3,3,4
1005,3/3/2023,bread,2023,3,3,4
1005,3/3/2023,oranges,2023,3,3,4
1005,3/3/2023,jam,2023,3,3,4
1005,3/3/2023,cereal,2023,3,3,4
1005,3/3/2023,chicken,2023,3,3,4
1097,8/13/2023,eggs,2023,8,13,6
1097,8/13/2023,rice,2023,8,13,6
1097,8/13/2023,pasta,2023,8,13,6
1093,4/20/2023,milk,2023,4,20,3
1093,4/20/2023,rice,2023,4,20,3
1024,8/9/2023,cereal,2023,8,9,2
1024,8/9/2023,eggs,2023,8,9,2
1024,8/9/2023,chicken,2023,8,9,2
